Jugador,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
Ander Herrera,es ESP,CC,35-209,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.57,0.04,0.61,0.31,0.35,Partidos
Maroan Sannadi,es ESP,DL,24-038,5,2,217,2.4,1,0,1,1,0,0,0,0,1.9,1.9,0.2,2.1,3,8,20,0.41,0.00,0.41,0.41,0.41,0.79,0.06,0.85,0.79,0.85,Partidos
Peio Canales,es ESP,"CC,DL",20-053,5,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,6,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Partidos
Nicolás Serrano,es ESP,DL,22-006,4,1,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,18,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15,Partidos
Javi Martón,es ESP,"DL,CC",25-309,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
Adu Ares,es ESP,DL,23-150,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
Endika Buján,es ESP,DL,22-054,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
Unai Eguíluz,es ESP,DF,22-357,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos
Oier Gastesi,es ESP,PO,21-132,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos
Aingeru Olabarrieta,es ESP,DL,19-117,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos
